DB,OB,HD,HC,HBP,SMK,COPD,ASM,Stroke,POP,City,LAT,LONG
10.5,31.2,6,41.6,24.6,28.6,13.5,12.5,2,"5,654",KY,38.16194031,-85.58112641
9.1,27.6,4.8,34.1,38.4,25.4,9.2,12.3,3.3,"4,458",KY,38.22065896,85.6976502
5.5,33.4,4.5,35.1,29.3,21.1,8.9,10.5,4.6,"2,001",KY,38.23283643,-85.70007562
13,33.3,7.3,35.6,36.2,19.9,6.5,14.4,2.7,938,KY,38.27512275,-85.57277423
11.8,29,5.2,28.8,42.5,26,12,10.1,3.2,"4,116",KY,38.02777505,-84.4853563
5.1,32.6,6.5,35.3,34.9,33.7,9.5,12.2,4.8,"4,508",KY,38.20445912,-85.74750885
9.4,24.7,8.1,35.2,29.3,11.6,12.6,10.9,3.1,"2,178",KY,38.18333091,85.79157417
9.7,27.1,9.1,37.2,39,11.9,7.7,10.5,2.6,"4,443",KY,38.13040817,85.67206134
20.3,26.6,7.2,34.8,33.7,23.2,13.3,9.9,2.1,"2,820",KY,38.19038179,-85.6336597
8.1,38.8,8.8,31.7,57.7,27.7,7.3,9.7,3.2,"4,042",KY,37.98441751,-84.48460257
8.2,26.2,9.5,34.9,38.7,18.9,6.3,11.7,2.1,"3,157",KY,38.05069567,-84.48376522
23.1,32.5,10.7,31,46.2,16.5,9.5,8.8,6,"2,099",KY,38.25311082,-85.82087187
10.3,31.3,8.5,33.8,38.2,14.5,5.8,9.4,2.2,"1,859",KY,38.20930416,85.76592334
7.2,32,3.5,38.9,42.3,32.6,6.6,8.6,2,"5,315",KY,37.98326851,-84.40548194
10,34.6,4.9,35.6,45.3,15.1,11.4,12.9,2.6,"6,628",KY,37.98955695,-84.57746849
9.1,37.5,6.8,38.5,31.6,22.6,14.2,12.9,1.7,"4,281",KY,38.17870472,-85.75913879
22.4,40.1,6.5,38.5,31.4,23.7,6.3,8.7,2.6,"3,291",KY,38.13231321,-85.62342019
12.8,38.3,6.7,31.3,55.1,18.9,7.4,11.9,1.8,"2,870",KY,38.09877564,-85.695726
9.2,48.8,4,41.8,38.1,35.5,13.2,9.7,2,"3,427",KY,37.98187994,-84.50232876
10.5,37.7,6.6,37.7,34.3,17.9,11.5,9.3,2.8,"5,199",KY,37.99912968,-84.48532409
10.7,34.1,4.5,40,36.7,15.3,10,11.3,3.6,"1,461",KY,37.97987214,84.52450537
14.6,29,4.8,14.5,55.8,25.3,7.8,14.1,3.3,"4,160",KY,38.00890029,-84.41060541
7.5,28.7,3.4,37.5,34.1,32.3,11.1,9.5,3.4,"2,623",KY,38.03311961,-84.51530155
9.6,29,5.7,33.3,33.3,22.8,13.4,10.1,7.2,"2,005",KY,38.2309734,-85.75369383
2.5,27.7,9,30.4,28.3,27.4,6.5,10.8,7.7,"6,270",KY,38.13691081,-85.78465932
11.8,36.3,8.2,31.2,35.5,21,6,12,5.8,"4,180",KY,38.1501401,-85.86061649
12.7,40.6,3.3,36.2,36.6,21.8,5.7,10.3,2.6,328,KY,38.20300091,-85.60151548
10.3,44.3,2.6,38.2,38.4,25.4,5.9,11.8,3.4,640,KY,38.24390009,-85.57443779
11,46.5,1.4,37.8,35.4,19.2,10,11.3,2.1,"4,094",KY,38.02975691,-84.50304684
10.81,33.3,7.7,34.7,28.7,13.9,6.2,9.7,3.8,"3,178",KY,38.26241336,-85.67870535
13.8,29.3,6.6,37.7,18.4,22.8,13.1,9.1,2.4,"6,069",KY,38.15228338,-85.89171423
14.1,25.6,4.7,27.7,37,17.9,7.5,10.2,3.4,"1,808",KY,38.25178713,-85.69178709
11,38.4,4.6,38.9,36.8,18.6,6.7,9.8,3,"2,374",KY,38.17887752,-85.54407016
19.7,46.2,6.6,33.8,34,25.2,12.4,8.8,4.7,"7,402",KY,38.12390148,-85.69047952
10.5,32.2,10.2,36,31.8,30.5,8.8,13.3,2.3,"2,447",KY,38.26147022,-85.78252652
8.5,50.9,9.6,33.4,41.6,15.1,10.5,9.3,2.7,"3,072",KY,38.23082409,-85.80266123
7.6,35.8,7.3,33.5,50.4,25.1,6.3,10.5,4.6,"3,706",KY,38.08190878,-85.81461173
14,27.3,3.7,33.4,31.5,23,8.5,9.9,4.4,"6,230",KY,38.29547873,-85.51211536
14.3,33.7,7.8,26.2,40.4,23.9,6.5,10.9,3.3,"4,392",KY,38.21527508,-85.72034741
11.8,25,8.6,30.2,27.8,24.5,5.4,11,1.5,"1,363",KY,38.1880079,-85.68482126
8.8,29,7.5,33,39.5,32.1,8.9,12.1,3.2,"5,555",KY,38.16278504,-85.81198538
8.1,32.8,7.5,36.8,29.4,24.4,12.7,10.3,7.5,"1,017",KY,38.19793027,-85.83345835
10.7,42.5,9.6,25.1,27.8,32.2,10.2,13.2,3.1,"2,310",KY,38.06653345,-84.48614254
22,35,11.7,32.2,30.4,23.2,9.5,8.7,3.6,"1,054",KY,38.23261358,-85.65067308
17.7,27.6,5.4,38.1,42.4,14,6.7,9.5,2.1,"1,542",KY,38.25087364,-85.67090085
14.3,40.6,3.1,36.7,38,19.1,12.2,14.7,3,"2,564",KY,38.01571799,-84.39428274
6.4,25.7,7.5,34.3,33.9,16.3,10.4,9.2,4.5,"4,329",KY,38.18676719,-85.84053796
7.9,30.3,8.1,27.4,32,22,7.7,10,3.3,"2,323",KY,38.32909391,-85.63914568
11.5,49.1,6.5,30.5,47.2,25.5,10.8,10.5,3.2,"6,011",KY,38.14910324,-85.64392611
13.8,35.5,5,34.7,33.5,23.8,7.6,13.7,3.4,"2,923",KY,38.22755113,-85.70712095
9.5,32.4,4.5,38.9,40.6,17.9,6.1,9.7,2.4,"2,794",KY,38.27162955,-85.47952766
14.1,27,6.7,35.3,34.3,18.2,15.9,10.2,3.1,"2,548",KY,38.14937593,-85.47409551
5.6,27.9,8.6,30.3,35.5,32,7.1,9.5,6.4,"4,119",KY,38.19061597,-85.79716053
16.2,30.9,11,39,37,19.8,9.7,9.9,2.1,"2,469",KY,38.26441947,-85.79262872
18.1,45.5,7.1,36.3,33.7,20.2,9.6,10.7,2.9,"3,480",KY,38.14375563,-85.67487123
10.8,29.4,8.9,26.6,34.5,26.1,9.8,11,2.7,"6,823",KY,38.16073869,-85.77180857
6.2,32.1,7.1,36,37.3,33.2,12.6,9.7,3.4,"3,936",KY,38.29868644,-85.56940241
7.5,24.9,8.8,33.8,34.9,13.1,13.4,10.8,3.8,"3,168",KY,38.09695629,85.89085131
8.2,27.9,9.2,26.7,43.1,31,16.6,12,4.5,"1,537",KY,38.0673862,-84.45870926
11.7,26,9.1,31.67,37.2,17.8,7.4,11.5,2,"1,872",KY,38.22704354,-85.78532692
10.8,30.47,8.9,33.9,33.2,25.6,9.6,10.4,4.1,"6,178",KY,38.20938171,-85.62832075
6.4,35,3.5,36.8,41.2,32.2,10.7,8.8,2.1,"4,207",KY,37.97334684,84.54279467
10.81,44.4,15.4,36.9,46,21.8,7,10.5,3,"1,653",KY,38.24179342,-85.75977185
17.5,32.8,7.9,40.4,29.3,20,7.2,8.9,5.2,"4,992",KY,38.03660145,-84.54087534
10.2,35.7,7.3,33.9,39.8,32.1,8.3,9.3,6,"5,850",KY,38.20059871,-85.64231537
10.2,27.9,3.9,34.9,30.9,23.5,11,10.4,2.9,"2,649",KY,38.31016339,-85.54481819
12.9,37.3,5.9,36.5,34,19.7,8.1,13.6,5.4,"3,896",KY,38.00812073,-84.52625681
9.7,39.3,9.8,28.6,36.7,9.6,6.8,12.1,4.4,"4,531",KY,38.27392344,-85.81631321
12,27.6,5,31.1,23.8,17.6,8.2,13.8,2.6,"2,353",KY,38.02897711,-84.49403553
11.6,28.4,5.4,32.6,56.2,26.6,12,12.9,2.1,195,KY,38.26405317,-85.61894466
10.6,30.1,7.7,36.4,41.2,27.9,9.6,10.2,2,"7,219",KY,38.1738555,-85.6692063
11,40.8,3.4,33.3,37.7,24.9,13.3,9.7,3.2,"5,119",KY,38.09082802,-84.54338653
21.7,27.3,5.3,38.1,38.9,14.1,8.9,8.9,2.8,"5,230",KY,37.96370579,-84.48377834
10.2,29.3,2.7,39.5,30.4,16.3,7.5,10.6,2.7,"4,004",KY,38.0922535,-84.52524647
10.8,26.6,9.1,33.1,30,27.9,7.1,8.8,2.7,"3,452",KY,38.19820612,85.77575913
11.1,31.8,6.9,29.1,23.8,22.7,8.5,10.8,3.3,"1,581",KY,38.06958561,-84.52238304
8.3,28.3,6.9,36.3,42.8,42.2,12.6,10.2,4.7,"2,171",KY,38.02507764,-84.46374434
17.3,25.9,6.6,37.9,36.2,15.4,12.2,10.4,2.2,"2,198",LA,29.99389259,-90.23944542
9.2,29.1,5.3,33.9,30,32.7,13.2,10.4,2.6,"1,761",LA,29.96593392,-90.09213205
13.8,33.6,4.3,35.1,43.3,19.6,7.4,10.8,2.4,"1,405",LA,29.92025985,-90.08981464
9,27.5,9.1,34.6,26.4,22.4,7.4,11.1,3.6,"2,005",LA,29.99397746,90.03305038
8.5,37.2,9.9,39.9,36.2,9.8,14.2,12.1,2.6,"3,015",LA,30.23601427,-92.0258426
14,32,6.5,40.7,42.2,20.2,6.3,9.8,3.21,"1,573",LA,30.01928341,-90.05745923
10.9,40.1,4.6,29.4,52.1,22.1,5.8,9.74,3.2,"1,127",LA,29.92912416,0.07823194
12.2,26.5,8.3,38.3,44.6,27.7,7.2,8,2.8,"3,717",LA,30.18737508,-93.22718696
13.7,29,11,36.8,35.2,13.6,6.9,10,3.4,"1,836",LA,30.25639225,-93.20065125
19,48,8.1,35.6,37.5,22.4,10.7,12.2,4.5,"1,621",LA,30.4258844,-91.14498379
18.9,46.9,5.5,29.4,53.8,26.8,4.7,8.3,5.1,"3,453",LA,30.02600498,-90.09777899
8.8,33.1,12.4,37.6,34.7,15.5,6.5,9.6,7.4,836,LA,30.03013773,-89.91081312
10.81,38.8,5.6,36.4,24.6,19.6,5.7,8.4,6.3,4,LA,30.00448793,-89.91570072
9.8,41.9,7.4,25.7,36.1,30.8,17.9,8.4,3,"2,234",LA,30.55204301,-91.16082766
9.9,48.7,5.6,31.67,35.6,27,8,9.3,7.9,"1,122",LA,30.48414333,-91.11127402
8.6,43.7,5.6,28.7,38.6,22.7,11.5,11.6,2.9,"1,315",LA,30.21735253,92.07903977
7.9,30.5,9.1,35.5,37.5,23.2,8.2,7.3,6,"3,076",LA,30.44899518,91.17348328
6.1,26.1,6.5,36.1,38.9,32.5,7.6,16.1,2.1,"4,617",LA,30.01334038,-90.26853162
10,48.4,7.3,37.2,34.4,37.6,10,8.5,2.9,"2,433",LA,30.48350665,-91.12917442
14.1,48.5,4.3,35.8,32.2,24.9,4.6,13.3,1.6,"2,776",LA,30.4328767,-91.15904894
9.3,47.1,4.5,35.2,57,17.5,11.7,12.2,4.7,"2,808",LA,29.93020646,-90.10713418
13,44.1,7.4,29.2,39.3,21.4,6.2,12.9,3.1,"1,197",LA,29.94589451,-90.05235256
24.1,37.7,6.9,33.2,28.3,11.4,8.3,12,3.8,"1,722",LA,29.98860398,-90.08187902
8.3,29.3,5.5,31.1,47.6,18.2,3.9,7.1,1,"5,930",LA,30.4218585,-91.04439031
8.4,39.6,4.4,35.3,47.8,20.5,5.6,8.6,3.3,"1,679",LA,29.91737531,90.08747197
5.7,31.1,3.7,21.7,28.1,19.5,9.2,10.6,3.2,"1,637",LA,29.95942164,-90.10156562
12.1,46.2,11.5,29.9,28.5,21.1,5.5,9.7,2.1,830,LA,29.96363997,-90.01525839
17.5,44.7,4.6,35.1,36.1,33.7,6.6,7.3,2.7,"1,447",LA,29.92400524,-90.11733705
4.2,30.47,10.5,41,38.5,18.7,6.5,8,2.4,"1,482",LA,30.02221511,-90.03952595
21.3,36.5,7.3,40.3,40.1,30.5,11,9.3,5.9,"4,557",LA,30.16882191,-93.22001934
20.7,45,5,30.1,36.3,21.5,8.1,11.8,2.2,"6,435",LA,30.46689756,-91.04695304
8.5,46.9,10.7,36.5,29,17.7,5.9,7.9,2.8,"1,058",LA,29.9814518,90.04924013
13.7,40.7,4.4,30.6,39.7,33.8,6.8,9,4.7,"3,147",LA,30.01587285,-90.11803481
10,28.2,4.7,31.7,28.3,17.5,9.1,9,6.5,"3,510",LA,30.04010543,-89.95393058
10.81,47.6,11,37.2,43.5,32.5,11.1,12.8,2.9,"1,238",LA,29.95966216,-90.07372307
14.7,30.2,7.1,34.2,48.4,16.2,9.8,9.2,3.7,"2,725",LA,30.02672576,-90.25487023
8.7,50.8,5.5,36.2,29.6,20.7,5.5,9,3,"4,673",LA,30.39140695,-91.14148369
20.8,39.5,10.9,30.7,29.3,20.4,6.3,8,3.6,"4,510",LA,30.22512607,-91.99175107
15.9,27.6,6.7,25.8,47,22.7,7.5,10.8,2.9,"1,490",LA,29.9525392,-90.12802252
15.9,40.3,8.4,32.3,47.2,16.7,6.7,11.6,5,"1,860",LA,29.97115463,-90.07456845
10.8,37.3,8.4,34.9,52.2,24.6,7.6,11.9,5.3,"2,534",LA,29.93749605,-90.03344134
5.2,26.6,8.5,39.9,36.5,25.7,9,9.3,7.7,"1,879",LA,30.01068984,-90.25533905
12.5,33.9,7,36.4,43.1,19.3,12.3,11.5,2.2,"1,411",LA,29.95958708,-90.01987576
4.6,32.7,9.7,31.7,52.2,14.7,7.7,11.1,3.2,"2,381",LA,29.96529713,-90.12039485
7.1,35.6,5.5,36.8,14.4,33.3,10.5,12.3,6.9,"5,132",LA,30.4423213,-91.14569553
9.6,44.1,6.8,38.6,38,11.4,7,7.4,6.5,"4,213",LA,30.02057036,-89.97925835
11.6,39.8,5.2,37.8,18.5,31.3,9,7,1.9,"5,873",LA,30.41883521,-91.12169032
16.5,25.8,5.7,37.7,51.6,30.9,3.8,8.4,3.8,"1,734",LA,29.93390576,90.13517572
5,24.7,5.9,34.3,30.1,36.1,4.1,9.8,3.7,"2,104",LA,29.97339174,-90.08649214
18.5,27.2,3.4,39.4,34.1,16.8,4.5,8.5,1.6,"1,412",LA,29.92388783,-90.11164582
6.2,34.4,7.3,31.1,49.5,17,9.3,10.9,2.6,"1,811",LA,29.96256645,-90.08222394
14,36.5,6.3,30.6,40.1,28.6,9.2,11.2,3.1,"6,335",LA,30.17927735,-92.05865475
15.3,48.2,4.1,16.1,31.9,27.8,8.1,7.6,3.3,"5,066",LA,30.43710017,-91.04296622
21.2,42.5,5.9,40,32,19.9,7,11.5,2.7,"2,647",LA,30.00599097,90.07801025
20,32.3,7.5,30,28.4,17.97,5.6,10.6,5.2,"2,170",LA,30.19634025,-93.25580762
24.6,30.1,9.3,32,52.4,23.9,9.2,9.9,8.2,"1,704",LA,29.97470631,-90.03681312
13.7,29,5.1,31.4,29.5,20.8,13.7,7.5,3.3,"3,865",LA,30.04426162,-90.26238894
17.6,42.3,3.8,41,54.5,27.2,7.6,11.5,5.2,"2,069",LA,30.01187794,-90.1034305
9.4,49.8,7.8,28.9,52.4,17.8,5.2,8.7,6.3,"1,446",LA,30.43579136,-91.17400824
17.6,49,7.4,28.4,43.6,17.3,10.9,8.8,4.5,"4,430",LA,30.46017688,-91.12168229
9,45.4,6.4,30.2,30.4,16.7,10,8.1,0.7,"4,269",LA,30.2264324,-92.0448449
7.2,31.6,10,39.6,38.5,11.7,4.4,10.5,2.9,"2,481",LA,30.0019411,90.23743486
20.2,26.2,8,36,19.4,31.9,12,8.5,5.3,"2,141",LA,29.96923946,0.041252987
5.8,50.7,6.1,37.9,41.2,24.4,9.6,11.8,5.3,"2,161",LA,29.92514938,-90.07068144
9.4,30.47,10,36.7,42,29.6,4.3,11.5,5.8,806,LA,29.95183397,-90.09160151
8.1,37,6.7,20.4,33,17.2,8.9,10.2,6.6,"1,592",LA,29.96561235,-90.05925043
23.7,25.1,2.1,40.2,39.2,24.4,5.2,10.9,4,"3,892",LA,29.93899621,-90.12220595
17,39.5,7.8,33.1,45.3,11.6,9.4,11.2,3.21,"1,795",LA,30.49412887,-91.16226949
15.8,39.4,7.6,29.8,35,28.6,4.9,8.1,7.4,"1,317",LA,29.97596852,-90.05283248
19,49.2,8.9,37,44.2,28.6,10.7,7.8,2.7,"4,817",LA,30.20745418,93.23547273
13.4,44.6,6.1,32.5,46.7,16.9,6.4,10.9,3,"2,463",LA,30.05120362,-89.97822162
22.9,30.5,6.4,39.6,21.3,18.3,8.9,12.2,5.6,"1,674",LA,29.93753066,-90.09938693
8.1,33.6,5,30.4,24,17.4,18.4,7.7,3.1,784,LA,30.37655691,-91.13725142
8.2,31,11.3,39.3,47.9,17.97,4.4,8.5,3,900,LA,29.94481847,-90.0896679
8.5,27.7,11.9,34.1,47.5,19.5,7.5,9,6.6,944,LA,29.93984245,-90.09250081
8.9,27.4,11.7,31.7,46,14.1,7.7,10.7,2.6,"1,511",LA,30.24305899,-93.22261549
5.9,43.5,5.8,29.8,32.9,23.5,5.3,12.3,7.4,"3,916",LA,30.40265386,-91.13083827
24,30,5.8,34.3,24.2,16.5,4.2,9.7,4,"4,324",LA,30.38020628,-91.11011497
17.4,46,6.2,31.67,38.6,26.6,7.4,11.8,2.8,"3,278",LA,30.53428311,-91.15991824
6,29.8,6.7,23.6,41.6,27.4,12.2,12.7,3.2,"1,026",LA,30.15273015,-91.98512123
25.5,40.6,11.1,34.6,55.1,16.5,7.1,12.6,2.3,"3,756",LA,29.92058445,-90.02559653
14.7,28,5.6,30.8,50.5,35.3,6.3,8.1,3.3,686,LA,30.18332326,-91.99588051
7.1,38.5,6.1,32.2,31.9,15.5,11.3,7.2,6.1,"2,162",LA,30.00810724,-90.04987736
14.1,29.3,4.9,36.8,48.5,16.7,9.4,7.3,1.4,"3,822",LA,30.41676199,-91.15653438
10.5,28.1,6.4,35.4,27.5,22.6,10.6,7.8,3.7,"3,289",LA,30.03769326,-89.91692526
20.1,23.6,4.3,35.2,29.3,26.8,6.6,9.1,2.5,"1,838",LA,29.95692312,-90.0869939
15.5,40.5,8.7,27.5,32.6,28.8,14.1,11.3,4.4,508,LA,29.96863777,-90.01329153
9.2,33.6,5.4,28.7,31.3,18,5.8,9,2.9,"3,035",LA,30.01702603,-90.27450846
9.6,26,8.5,34.7,33.1,12.3,12.3,9,7,"4,275",LA,30.472037,-91.14815251
23.7,39.5,10.8,34.6,34,15.6,12.1,8,3.3,"1,911",LA,30.24761772,-92.02935813
12.9,27.3,5.3,33,52.1,26.7,8.5,11.1,1.7,"1,547",LA,29.93253442,-90.07654126
10.6,24.3,7.9,34,51.2,11.8,6.5,8.9,2.4,"1,493",LA,29.9781089,-90.07361685
18.1,34,6.5,33.5,29.3,28.5,9.3,9.2,5.7,"3,077",LA,30.18707145,-93.18435369
30.1,47.4,7.2,28.3,36.6,24.4,6.5,8.2,4.9,"6,207",LA,30.25104653,-91.99468301
11.3,30,6.5,36.6,45.4,13.6,4.5,11,3.4,"1,439",LA,30.04315706,-89.97278621
22,46.2,4.5,41.5,41.2,32.2,9,8.4,2.9,"1,578",LA,30.14610543,92.02458457
22.1,38.7,5,37.7,39,16.5,9,11.8,6.6,832,LA,30.08781586,-89.89828946
18.5,25.7,6.8,23.3,40.9,26.3,8.3,8.6,2.3,"3,203",LA,30.38156126,-91.12451281
20,35.6,5.1,40.6,30.2,28.9,4.2,7.9,8.3,"2,276",LA,29.94890267,-90.07142217
22.7,35.8,6.1,31.9,47.3,23.8,4.7,7.9,3.1,"2,205",LA,29.94724531,-90.02655754
17.2,47.1,4.8,37.1,50.2,28.5,5.1,8.5,3.2,"1,765",LA,30.02033806,-90.06581342
22.3,29,4.6,31.7,46.7,30.1,5.6,9.3,3.7,"1,926",LA,29.92810063,-90.08487838
13.5,38.4,7.4,39.5,26.8,22.9,4.6,11.4,4.7,"4,296",LA,30.06912497,-89.95144821
10.7,38.1,3.9,29.1,51.9,21.6,8.4,8.8,4,"1,819",LA,30.01265604,-90.11127092
17.6,33.2,7.9,35.7,28.8,22.7,6.5,7.4,3.1,"1,303",LA,29.95451849,-90.01725313
11.2,29.5,6.6,32.3,31.3,13.6,6,10.7,2.7,"4,101",LA,30.03587015,-90.2547514
9.8,28.3,5.9,29.5,33.9,11.8,3.9,9.6,7.6,"4,277",LA,30.20384493,-92.05471903
11,49.9,5.7,35.3,49.4,31.3,5.2,12,5.1,"1,397",LA,29.94695241,-90.13530536
12.7,48,3.6,36,52.7,9.5,8.9,7.5,5.6,"1,876",LA,29.91932624,-90.12007764
9.4,29.3,6.9,35.6,51.5,24.1,4.4,9.9,3.3,"1,195",LA,29.96412174,-90.06916115
11.8,29.5,7.5,34.2,29,22.6,6.4,12.7,2.8,"2,967",LA,30.4647753,-91.06494096
7.7,31.2,8.2,34.3,34.8,24.3,10,8.2,3.6,"1,815",LA,29.98828845,90.05660539
16,27.9,9.2,35.5,33.1,21.5,7.8,8.2,3.1,"3,388",LA,30.46143497,-91.1089636
8.4,22.7,9.9,33.5,39.7,24.5,11.8,10.4,5.6,"1,270",LA,29.9716735,-90.11307571
15.1,48.5,7.7,32.8,20.9,20.9,6.2,11.7,2.5,"4,049",LA,30.20376219,93.19163623
11.7,24.8,7,38.5,32.6,19.9,13.9,12.1,3.5,"2,457",LA,29.95886906,-90.12448992
14,33.7,6.1,36.7,42.9,29.7,6,10,6,"1,772",LA,29.96564396,-90.10074697
11.2,34.2,5.1,31.67,36.3,36.1,4.8,10.3,8.2,"1,510",LA,29.92341929,-90.12437971
16.2,29.2,10.6,37.6,56.1,29,4.2,14.4,3.9,849,LA,29.93280999,-90.04094566
7.6,44.1,5.6,35.3,48.5,27.6,11.9,12.6,3.9,4,LA,30.00149798,-90.09309107
18.3,35.4,5.6,33.8,42.7,16,8.3,11.2,2.8,30,LA,30.44157117,-91.01226693
11.6,29.7,7.6,34.5,27.3,28.5,7,10.5,4,"1,156",LA,29.97577141,-90.06098717
13.5,29.8,10.1,31.1,35.1,17.7,10.8,11.4,5.9,"1,041",LA,29.94717235,-90.09636352
7.3,29.9,7.5,38.4,20.2,19.6,7,7.9,3.3,"2,555",LA,30.44813672,-91.12539536
5.4,46.7,9.1,31.3,35.9,22.5,6.2,11,2,"3,951",LA,30.01711208,-90.00138409
13.2,30.2,10.2,30.4,34.2,25.1,9.6,10.2,3.21,974,LA,29.99610497,-90.07957346
10.81,28.4,9.6,38.2,33.9,23.1,13.1,13.8,4.4,"1,100",LA,29.98101338,-90.06146204
9.9,30.47,6.1,34.6,31,29.2,7.1,8.5,2.7,"4,956",LA,30.0031852,-90.26231504
9.5,46.6,6.5,35.3,29.3,28.6,13.8,12.9,5.4,"3,351",LA,30.22486186,-92.01940196
7.9,47.4,6.3,35.2,50.3,33.4,3.2,12,2.8,"1,745",LA,30.01224655,-90.06530225
8.6,34.9,8.5,23.1,47.8,17.2,5.6,11.8,7.1,"2,106",LA,29.97541126,-90.25677381
17.2,48,4.7,34.1,36.6,23.5,9.2,10.2,5.2,"2,677",LA,30.42668848,-91.02869178
21.1,34.6,6.9,37.3,46,16.1,5.1,7.4,2.6,"6,230",LA,30.45060093,-91.04650112
21.2,46.5,5.1,36.6,29.5,23.9,4.9,8.3,3.2,239,LA,30.17503654,-92.0865055
12.2,28.1,2.2,37.9,44.1,30.7,9.3,11.9,5,120,LA,30.52971121,-91.1415567
20.1,46.7,5.5,37.7,45.2,19.6,9.6,11.3,2.8,"2,998",LA,29.92435707,-90.09516179
17,28.3,3.4,36,43.6,27.2,7,11.4,3.8,"1,942",LA,29.94287831,-90.1291261
9.5,32.5,6.5,31.4,43,14.6,12.7,11.5,4.6,"2,762",LA,30.16833179,-93.24179349
16.5,29.2,6.5,38.7,40.5,31.4,6.3,10.8,2.4,"4,230",LA,30.01302767,90.2337154
9.9,40.2,9.2,27,33.8,25.4,12.7,10.5,4.3,929,LA,29.97594182,-90.04574023
10.2,26.6,6,38.1,49.4,19.1,9.5,10.2,2.5,"4,346",LA,29.93451308,-90.0089735
9.1,45.1,4.7,34.3,47,23.1,5.2,7.2,2.6,"1,642",LA,29.98612278,-90.11946755
21.1,31.9,5.6,29.1,23.7,18.5,9.5,8.8,8.8,38,LA,30.36379171,-91.11768334
19.5,37.7,4.9,18.8,24.6,17.9,10.1,7.9,1.8,"6,247",LA,30.16200597,-92.00996794
7.8,51.4,10.9,31.8,47.5,27,7.8,8.8,11.3,"1,574",LA,30.23204927,93.19899916
20.8,45.7,3.6,32.1,30.7,14.6,12.1,8.3,5.3,"1,694",LA,29.92466541,-90.07993546
12.5,25.7,5.9,35.4,61.1,17.97,12,11.1,7.6,"2,503",LA,30.2153844,-92.03407984
10.2,42.8,4.6,27.5,12.9,21.4,4.6,10.2,3.5,"1,247",LA,29.97153328,-90.09263305
10.9,25.1,5.5,32,38.4,22.5,7.4,9.4,2.2,"2,443",LA,30.22065425,-92.06610667
20.6,44.2,6.2,38.3,50.6,26.8,10.9,8.5,3.5,"6,857",LA,30.47964823,-91.0799016
11.1,46,3.4,31,20.6,23.5,5.5,9.74,8.4,"1,968",LA,29.94835884,-90.11231363
21.9,30.8,7.9,36.2,50.9,30.5,8.3,9.2,7.6,"3,082",LA,30.49268992,-91.1485707
8.6,50,5.4,39.7,38.1,20.4,6.4,11.7,6.8,"4,014",LA,29.91999115,90.00703308
7.3,32.9,5.9,31.6,26.8,12.4,7,11.2,4.6,"4,419",LA,30.14875107,92.05300176
11.5,39.5,8.1,38.2,24.1,17.2,10.2,10.1,3.7,892,LA,30.10554062,-89.75269859
14.1,36.5,7.5,32.4,51,15.3,5.5,10.9,7.6,"2,198",LA,29.94474816,-90.10075174
19.9,41.8,7.6,31.3,50.7,24.9,6,11.9,6.2,"1,615",LA,29.99518497,-90.05534945
8.7,26.3,10.6,36.4,32.5,25.7,6.6,7.6,1.8,"1,890",LA,30.23615078,-93.18045527
6.8,27.4,5.6,38.8,39.6,27.1,6.3,12.4,2,"4,130",LA,30.05568409,-89.95303276
23.2,41.7,5.5,35,42.5,30.4,6.3,11.9,5.9,"7,443",LA,30.03319749,-90.27069846
7.7,37.6,4.8,31.8,31.5,24,6.7,8,3.21,"2,161",LA,29.95527645,-90.11760714
9.8,32.4,6.3,34.3,47,11.3,5.8,10.8,1.7,"5,287",LA,30.19854624,-92.0282709
9.6,42.6,7.7,35.2,33.8,29.7,4.1,11.9,6.5,"3,925",LA,29.93263181,-90.01996963
18.6,28.4,6.3,32.7,33.1,17.97,5.4,9.74,2.9,"1,475",LA,29.96112861,-90.05998471
19.9,32.2,5.6,27.5,45,13.6,3.9,12.7,5.4,"3,504",LA,30.42582036,-91.17455956
11.5,30.4,9.2,38.9,34.6,15.5,4.8,9.5,6.7,"1,113",LA,29.96973809,-90.03447194
10.5,38.7,9.7,34.3,31.5,23.9,7.2,12.5,6.6,568,LA,29.9714272,-90.02164221
8.5,32.9,3.1,33.7,41.3,29.5,11.4,10.7,3.6,"1,741",LA,29.94009155,-90.11355075
20.9,50.9,3.4,40.7,34.4,16.3,11.7,11.5,3.3,"1,251",LA,29.99903331,-90.10493774
7.1,36.2,8,32.1,51.6,27.1,8.2,10.6,2.4,"3,410",LA,30.02025397,-90.02291119
16.8,29.6,5.5,32,47,35.1,9.9,8.8,7.2,"1,584",LA,30.00728821,-90.05686636
10.81,32.4,10.3,35.6,48.8,13.4,4.5,8.4,3,"1,105",LA,29.9393806,-90.08457439
8.9,35.9,6.6,36.3,55.5,23.1,7.1,7.7,5.8,"3,483",LA,30.46394709,-91.08760291
10.2,41.5,6.3,38,39.7,10.2,5.3,7.7,4.3,"4,773",LA,30.18652032,-93.19708711
10.3,29.4,9,38.9,30.2,15.3,11.4,8.8,3.2,"1,425",LA,29.95540953,-90.13245664
8.5,21.8,6.8,37.3,23.7,27.8,8.7,9.5,2.6,"3,284",LA,30.05843609,-89.96588129
14,27.1,1.2,36.1,30.4,14.9,9.5,7.9,3.2,"4,111",LA,30.41226483,-91.17082655
