StkCity,StkMean,StkLowFid,StkHighFid,StkMeanByUS,StkRelByUS,Stk_Lat,Stk_Log
Stk_AL_Huntsville,2.90,2.50,3.30,3.2,-0.10,34.74224547,-86.57311809
Stk_AL_Huntsville,2.50,2.20,2.80,3.2,-0.23,34.61275559,-86.53295686
Stk_AL_Huntsville,6.20,5.60,6.90,3.2,1.00,34.78232821,-86.607736
Stk_AL_Birmingham,6.50,5.90,7.30,3.2,1.10,33.55415741,-86.71672299
Stk_AL_Mobile,2.20,1.90,2.50,3.2,-0.33,30.67984343,-88.09330518
Stk_AL_Mobile,3.90,3.50,4.30,3.2,0.23,30.65477527,-88.17004053
Stk_AL_Tuscaloosa,0.80,0.70,0.90,3.2,-0.80,33.21234925,-87.53871753
Stk_AL_Montgomery,3.10,2.90,3.30,3.2,-0.03,32.361171,-86.28336047
Stk_AL_Hoover,1.20,1.00,1.30,3.2,-0.67,33.4231254,-86.69639183
Stk_AL_Birmingham,6.00,5.30,6.80,3.2,0.93,33.48594521,-86.86969219
Stk_AL_Mobile,2.80,2.50,3.30,3.2,-0.13,30.65060681,-88.19920104
Stk_AL_Tuscaloosa,4.10,3.70,4.60,3.2,0.30,33.15862892,-87.53661642
Stk_AL_Huntsville,2.80,2.40,3.30,3.2,-0.13,34.68979727,-86.56091911
Stk_AL_Huntsville,3.90,3.60,4.20,3.2,0.23,34.69946517,-86.59696238
Stk_AL_Birmingham,2.90,2.50,3.50,3.2,-0.10,33.48854935,-86.78084302
Stk_AL_Mobile,7.60,6.70,8.60,3.2,1.47,30.67785042,-88.04885532
Stk_AL_Birmingham,6.50,5.70,7.30,3.2,1.10,33.52614973,-86.83514661
Stk_AL_Huntsville,1.00,1.00,1.00,3.2,-0.73,34.75495602,-86.72281977
Stk_AL_Tuscaloosa,2.90,2.50,3.40,3.2,-0.10,33.22714684,-87.54972173
Stk_AL_Hoover,1.90,1.80,2.10,3.2,-0.43,33.38390166,-86.7952292
Stk_AL_Birmingham,4.10,3.60,4.80,3.2,0.30,33.46953581,-86.96831739
Stk_AL_Birmingham,7.00,6.30,7.80,3.2,1.27,33.51712611,-86.89138197
Stk_AL_Montgomery,3.10,2.80,3.50,3.2,-0.03,32.33312941,-86.22370267
Stk_AL_Birmingham,1.00,1.00,1.00,3.2,-0.73,33.60507426,-86.63167294
Stk_AL_Montgomery,1.70,1.60,2.00,3.2,-0.50,32.31045491,-86.15495233
Stk_AL_Birmingham,2.40,2.10,2.80,3.2,-0.27,33.50752421,-86.78366758
Stk_AL_Birmingham,7.30,6.50,8.20,3.2,1.37,33.54424046,-86.77491307
Stk_AL_Mobile,4.80,4.30,5.20,3.2,0.53,30.69908958,-88.19966362
Stk_AL_Birmingham,1.60,1.40,1.80,3.2,-0.53,33.42265931,-86.85086208
Stk_AL_Montgomery,3.10,2.80,3.50,3.2,-0.03,32.37611483,-86.12160542
Stk_AL_Huntsville,5.90,5.30,6.50,3.2,0.90,34.76723497,-86.60219006
Stk_AL_Huntsville,2.40,2.10,2.60,3.2,-0.27,34.65423653,-86.83403931
Stk_AL_Mobile,3.60,3.20,3.90,3.2,0.13,30.66664762,-88.11679505
Stk_AL_Huntsville,2.00,1.80,2.10,3.2,-0.40,34.76363745,-86.75002258
Stk_AL_Birmingham,2.30,2.20,2.50,3.2,-0.30,33.50418576,-86.80337983
Stk_AL_Mobile,2.80,2.50,3.10,3.2,-0.13,30.62395135,-88.21545201
Stk_AL_Birmingham,7.90,7.10,8.70,3.2,1.57,33.56702939,-86.80055672
Stk_AL_Tuscaloosa,1.00,1.00,1.00,3.2,-0.73,33.18736504,-87.27029745
Stk_AL_Mobile,3.60,3.20,4.10,3.2,0.13,30.71456461,-88.14852912
Stk_AL_Hoover,1.40,1.30,1.60,3.2,-0.60,33.40451614,-86.78765023
Stk_AL_Mobile,3.30,2.90,3.80,3.2,0.03,30.68103281,-88.13750685
Stk_AL_Birmingham,4.10,3.50,5.00,3.2,0.30,33.52009812,-86.72720632
Stk_AL_Huntsville,4.60,4.20,5.10,3.2,0.47,34.70551739,-86.61823839
Stk_AL_Montgomery,3.50,3.00,4.00,3.2,0.10,32.34098409,-86.27246383
Stk_AL_Tuscaloosa,1.00,1.00,1.00,3.2,-0.73,33.14481133,-87.52931254
Stk_AL_Montgomery,4.90,4.40,5.50,3.2,0.57,32.31612749,-86.24886755
Stk_AL_Birmingham,8.50,7.50,9.70,3.2,1.77,33.51225811,-86.84414399
Stk_AL_Birmingham,8.50,7.40,9.50,3.2,1.77,33.43637868,-86.91289231
Stk_AL_Huntsville,3.20,3.00,3.40,3.2,0.00,34.68010749,-86.59529738
Stk_AL_Montgomery,3.50,3.10,4.00,3.2,0.10,32.38908443,-86.23053103
Stk_AL_Birmingham,4.40,4.00,4.80,3.2,0.40,33.655719,-86.70506983
Stk_AL_Birmingham,7.40,6.20,8.80,3.2,1.40,33.59194861,-86.86438407
Stk_AL_Huntsville,1.00,1.00,1.00,3.2,-0.73,34.83772681,-86.6324691
Stk_AL_Mobile,3.40,3.00,3.80,3.2,0.07,30.6914801,-88.25264972
Stk_AL_Montgomery,1.10,1.00,1.20,3.2,-0.70,32.40676931,-86.24670208
Stk_AL_Mobile,3.80,3.50,4.20,3.2,0.20,30.66920228,-88.16014688
Stk_AL_Mobile,3.30,3.00,3.70,3.2,0.03,30.7052498,-88.18358555
Stk_AL_Tuscaloosa,8.50,7.60,9.40,3.2,1.77,33.18858687,-87.56920889
Stk_AL_Mobile,8.60,7.60,9.60,3.2,1.80,30.71284246,-88.0861101
Stk_AL_Birmingham,7.30,6.30,8.30,3.2,1.37,33.48571489,-86.83278175
Stk_AL_Montgomery,7.00,6.20,7.80,3.2,1.27,32.31768026,-86.30554599
Stk_AL_Montgomery,4.00,3.40,4.60,3.2,0.27,32.37943082,-86.30804872
Stk_AL_Huntsville,6.50,5.70,7.30,3.2,1.10,34.77415538,-86.54954934
Stk_AL_Birmingham,7.30,6.60,8.00,3.2,1.37,33.44880214,-86.88784016
Stk_AL_Birmingham,7.90,7.10,8.70,3.2,1.57,33.54969779,-86.83309447
Stk_AL_Tuscaloosa,1.00,1.00,1.00,3.2,-0.73,33.21949381,-87.6324594
Stk_AL_Hoover,2.50,2.20,2.80,3.2,-0.23,33.42239422,-86.82927262
Stk_AL_Mobile,2.80,2.40,3.20,3.2,-0.13,30.70067676,-88.16129017
Stk_AL_Birmingham,3.90,3.50,4.30,3.2,0.23,33.61428615,-86.66919964
Stk_AL_Mobile,6.50,5.90,7.20,3.2,1.10,30.69503233,-88.11408546
Stk_AL_Tuscaloosa,3.10,2.90,3.40,3.2,-0.03,33.17634956,-87.53901939
Stk_AL_Huntsville,4.70,4.30,5.20,3.2,0.50,34.77522354,-86.63534591
Stk_AL_Tuscaloosa,3.30,3.00,3.70,3.2,0.03,33.21421737,-87.49354521
Stk_AL_Montgomery,3.00,2.70,3.30,3.2,-0.07,32.39392049,-86.16289405
Stk_AL_Mobile,6.60,6.10,7.10,3.2,1.13,30.66819805,-88.07696769
Stk_AL_Montgomery,3.50,3.10,4.00,3.2,0.10,32.35516192,-86.25765782
Stk_AL_Hoover,2.00,1.80,2.20,3.2,-0.40,33.33917835,-86.88884607
Stk_AL_Mobile,2.70,2.40,3.00,3.2,-0.17,30.65028138,-88.18408953
Stk_AL_Montgomery,1.70,1.60,1.90,3.2,-0.50,32.31911833,-86.19499555
Stk_AL_Montgomery,3.90,3.30,4.50,3.2,0.23,32.39413693,-86.25138792
Stk_AL_Hoover,2.40,2.10,2.80,3.2,-0.27,33.35063232,-86.77406775
Stk_AL_Birmingham,4.60,4.20,5.20,3.2,0.47,33.5065714,-86.91959101
Stk_AL_Montgomery,3.20,2.90,3.50,3.2,0.00,32.38174568,-86.28182427
Stk_AL_Tuscaloosa,3.40,3.10,3.70,3.2,0.07,33.18083424,-87.49597801
Stk_AL_Mobile,3.70,3.40,4.00,3.2,0.17,30.61508871,-88.11661146
Stk_AL_Birmingham,2.40,2.00,2.80,3.2,-0.27,33.50341959,-86.61809834
Stk_AL_Montgomery,9.60,8.70,10.50,3.2,2.13,32.35873301,-86.31778221
Stk_AL_Hoover,2.20,1.90,2.60,3.2,-0.33,33.41869377,-86.72213184
Stk_AL_Mobile,5.70,5.20,6.30,3.2,0.83,30.66909227,-88.09256241
Stk_AL_Birmingham,5.90,5.40,6.40,3.2,0.90,33.47857078,-86.89000091
Stk_AL_Mobile,3.80,3.40,4.20,3.2,0.20,30.67797658,-88.060697
Stk_AL_Birmingham,1.00,1.00,1.00,3.2,-0.73,33.58048452,-86.6301111
Stk_AL_Mobile,4.10,3.60,4.50,3.2,0.30,30.71425401,-88.18252485
Stk_AL_Tuscaloosa,3.40,3.10,3.70,3.2,0.07,33.1612192,-87.51613652
Stk_AL_Huntsville,5.60,5.10,6.20,3.2,0.80,34.75471876,-86.61942105
Stk_AL_Birmingham,5.80,5.30,6.30,3.2,0.87,33.57016467,-86.66643058
Stk_AL_Huntsville,1.00,1.00,1.00,3.2,-0.73,34.74577746,-86.77396969
Stk_AL_Montgomery,1.80,1.60,2.00,3.2,-0.47,32.35078576,-86.13253864
Stk_AL_Tuscaloosa,1.10,0.90,1.20,3.2,-0.70,33.20311352,-87.5527647
Stk_AL_Montgomery,2.70,2.50,3.10,3.2,-0.17,32.32837597,-86.2089537
Stk_AL_Birmingham,2.20,2.00,2.40,3.2,-0.33,33.42446588,-86.88414742
Stk_AL_Huntsville,3.30,2.80,3.80,3.2,0.03,34.60926246,-86.55538434
Stk_AL_Birmingham,2.40,2.20,2.60,3.2,-0.27,33.47906233,-86.81280631
Stk_AL_Huntsville,3.20,3.00,3.40,3.2,0.00,34.72757497,-86.62865291
Stk_AL_Birmingham,2.30,2.00,2.60,3.2,-0.30,33.51409785,-86.74669714
Stk_AL_Birmingham,6.40,5.80,7.00,3.2,1.07,33.53831532,-86.72704454
Stk_AL_Montgomery,5.10,4.70,5.50,3.2,0.63,32.37431053,-86.27368234
Stk_AL_Hoover,2.40,2.20,2.80,3.2,-0.27,33.41742141,-86.6452579
Stk_AL_Huntsville,2.70,2.40,2.90,3.2,-0.17,34.72300644,-86.67784933
Stk_AL_Mobile,7.70,7.00,8.50,3.2,1.50,30.6524681,-88.08533209
Stk_AL_Mobile,4.10,3.60,4.70,3.2,0.30,30.63260663,-88.16482514
Stk_AL_Montgomery,4.60,4.20,5.00,3.2,0.47,32.41695213,-86.2694458
Stk_AL_Birmingham,2.60,2.40,2.90,3.2,-0.20,33.55428164,-87.05446914
Stk_AL_Montgomery,5.00,4.50,5.40,3.2,0.60,32.29358924,-86.35321491
Stk_AL_Montgomery,5.80,5.40,6.30,3.2,0.87,32.35106217,-86.35969144
Stk_AL_Huntsville,1.00,1.00,1.00,3.2,-0.73,34.7976427,-86.67756808
Stk_AL_Birmingham,7.70,7.10,8.30,3.2,1.50,33.50074394,-86.82707204
Stk_AL_Mobile,3.50,3.10,3.90,3.2,0.10,30.60092058,-88.17768076
Stk_AL_Birmingham,4.00,3.50,4.50,3.2,0.27,33.57664564,-86.69655903
Stk_AL_Tuscaloosa,3.10,2.80,3.40,3.2,-0.03,33.15940103,-87.46040835
Stk_AL_Huntsville,3.10,2.80,3.30,3.2,-0.03,34.81038039,-86.56083867
Stk_AL_Birmingham,4.90,4.30,5.40,3.2,0.57,33.51760084,-86.81068875
Stk_AL_Huntsville,3.80,3.30,4.50,3.2,0.20,34.65761568,-86.58250084
Stk_AL_Birmingham,2.50,2.20,2.80,3.2,-0.23,33.51199027,-86.7694551
Stk_AL_Huntsville,7.70,6.90,8.40,3.2,1.50,34.73384468,-86.60540155
Stk_AL_Huntsville,3.70,3.10,4.50,3.2,0.17,34.68310423,-86.53406627
Stk_AL_Birmingham,5.60,5.00,6.20,3.2,0.80,33.56324496,-86.76404741
Stk_AL_Hoover,2.10,1.90,2.40,3.2,-0.37,33.34942081,-86.84442787
Stk_AR_Fort Smith,3.10,2.80,3.40,3.2,-0.03,35.33857317,-94.36769017
Stk_AR_Springdale,2.60,2.30,3.10,3.2,-0.20,36.19045409,-94.19225634
Stk_AR_Jonesboro,3.20,2.80,3.50,3.2,0.00,35.81472917,-90.60891752
Stk_AR_Fayetteville,2.80,2.60,3.20,3.2,-0.13,36.03308447,-94.19985709
Stk_AR_Fort Smith,5.10,4.80,5.40,3.2,0.63,35.39315351,-94.40569847
Stk_AR_Fayetteville,2.50,2.20,2.80,3.2,-0.23,36.09244876,-94.13947618
Stk_AR_Little Rock,5.00,4.50,5.60,3.2,0.60,34.73931071,-92.33024657
Stk_AR_Little Rock,7.30,6.40,8.30,3.2,1.37,34.6974347,-92.26755414
Stk_AR_Jonesboro,2.20,1.90,2.50,3.2,-0.33,35.80581599,-90.75899277
Stk_AR_Springdale,3.30,3.00,3.60,3.2,0.03,36.19968122,-94.14942595
Stk_AR_Jonesboro,4.20,3.60,4.90,3.2,0.33,35.82873669,-90.68562158
Stk_AR_Little Rock,2.50,2.20,2.80,3.2,-0.23,34.78458413,-92.41229186
Stk_AR_Little Rock,3.90,3.60,4.30,3.2,0.23,34.72512793,-92.34597772
Stk_AR_Little Rock,2.50,2.20,2.80,3.2,-0.23,34.79590427,-92.42698401
Stk_AR_Little Rock,2.30,2.10,2.60,3.2,-0.30,34.77430705,-92.32621759
Stk_AR_Little Rock,4.20,3.90,4.60,3.2,0.33,34.63788532,-92.40936846
Stk_AR_Fayetteville,2.10,1.90,2.30,3.2,-0.37,36.11352628,-94.11372856
Stk_AR_Fort Smith,4.50,3.80,5.30,3.2,0.43,35.35982551,-94.33952542
Stk_AR_Little Rock,5.20,4.60,5.70,3.2,0.67,34.7305695,-92.28074569
Stk_AR_Little Rock,2.80,2.50,3.10,3.2,-0.13,34.65874771,-92.43314716
Stk_AR_Fort Smith,4.10,3.70,4.50,3.2,0.30,35.37879141,-94.41084326
Stk_AR_Fayetteville,2.40,2.10,2.80,3.2,-0.27,36.06010739,-94.08657949
Stk_AR_Little Rock,4.80,4.30,5.30,3.2,0.53,34.70933314,-92.36186272
Stk_AR_Springdale,2.80,2.50,3.10,3.2,-0.13,36.18147091,-94.09254419
Stk_AR_Little Rock,1.00,1.00,1.00,3.2,-0.73,34.7692768,-92.48703357
Stk_AR_Fort Smith,3.20,2.80,3.60,3.2,0.00,35.34136853,-94.32501421
Stk_AR_Little Rock,7.00,6.30,7.70,3.2,1.27,34.72159781,-92.29624216
Stk_AR_Fayetteville,1.70,1.60,1.90,3.2,-0.50,36.08304365,-94.24291139
Stk_AR_Fayetteville,1.50,1.40,1.70,3.2,-0.57,36.09850658,-94.20161558
Stk_AR_Little Rock,2.20,2.00,2.30,3.2,-0.33,34.76484376,-92.40700179
Stk_AR_Fort Smith,4.80,4.50,5.10,3.2,0.53,35.37965908,-94.42360943
Stk_AR_Jonesboro,2.30,2.00,2.70,3.2,-0.30,35.86884198,-90.63846504
Stk_AR_Little Rock,5.90,5.40,6.50,3.2,0.90,34.73940633,-92.29257093
Stk_AR_Little Rock,3.60,3.20,3.90,3.2,0.13,34.76867131,-92.36296752
Stk_AR_Springdale,2.60,2.20,2.90,3.2,-0.20,36.16073412,-94.18592585
Stk_AR_Jonesboro,3.40,3.00,3.80,3.2,0.07,35.83529362,-90.73243494
Stk_AR_Little Rock,2.60,2.30,2.80,3.2,-0.20,34.77580205,-92.43074078
Stk_AR_Fort Smith,3.90,3.30,4.40,3.2,0.23,35.36295726,-94.38544668
Stk_AR_Little Rock,4.30,3.90,4.60,3.2,0.37,34.69477603,-92.31940422
Stk_AR_Little Rock,5.10,4.60,5.80,3.2,0.63,34.73452353,-92.38429031
Stk_AR_Springdale,2.60,2.40,2.90,3.2,-0.20,36.16639244,-94.10848575
Stk_AR_Fayetteville,1.50,1.40,1.70,3.2,-0.57,36.0638743,-94.16946288
Stk_AR_Fort Smith,2.50,2.20,2.80,3.2,-0.23,35.26683989,-94.37153115
Stk_AR_Fayetteville,1.00,1.00,1.00,3.2,-0.73,36.112328,-94.21175132
Stk_AR_Little Rock,4.60,4.20,4.90,3.2,0.47,34.66871306,-92.38981429
Stk_AR_Springdale,2.30,2.00,2.60,3.2,-0.30,36.15020134,-94.08641176
Stk_AR_Jonesboro,5.10,4.50,5.80,3.2,0.63,35.77438489,-90.57582053
Stk_AR_Fayetteville,2.70,2.30,3.00,3.2,-0.17,36.09512485,-94.15748678
Stk_AR_Jonesboro,3.50,3.20,3.80,3.2,0.10,35.86013177,-90.73149591
Stk_AR_Little Rock,2.60,2.30,2.80,3.2,-0.20,34.80771398,-92.42948421
Stk_AR_Fort Smith,2.80,2.50,3.00,3.2,-0.13,35.30168434,-94.34796382
Stk_AR_Little Rock,2.40,2.20,2.70,3.2,-0.27,34.74807022,-92.3183291
Stk_AR_Little Rock,5.40,4.80,5.90,3.2,0.73,34.72508775,-92.31154087
Stk_AR_Jonesboro,3.60,3.10,4.10,3.2,0.13,35.81905907,-90.71823476
Stk_AR_Little Rock,3.00,2.60,3.30,3.2,-0.07,34.75677331,-92.38404004
Stk_AR_Springdale,2.40,2.10,2.60,3.2,-0.27,36.22258714,-94.15459747
Stk_AR_Little Rock,2.80,2.50,3.00,3.2,-0.13,34.74606768,-92.27767231
Stk_AR_Fort Smith,4.60,4.30,5.00,3.2,0.47,35.42437131,-94.40201552
Stk_AR_Little Rock,6.50,5.80,7.30,3.2,1.10,34.73842431,-92.31131256
Stk_AR_Little Rock,2.80,2.50,3.20,3.2,-0.13,34.75866135,-92.35732426
Stk_AR_Springdale,3.20,2.90,3.60,3.2,0.00,36.15697754,-94.15376032
Stk_AR_Little Rock,3.90,3.50,4.30,3.2,0.23,34.65475391,-92.354793
Stk_AR_Little Rock,2.00,1.80,2.20,3.2,-0.40,34.73285286,-92.42540543
Stk_AR_Jonesboro,3.50,3.20,3.80,3.2,0.10,35.80385965,-90.68031336
Stk_AR_Fayetteville,3.00,2.70,3.40,3.2,-0.07,36.03763764,-94.12286988
Stk_AR_Fort Smith,4.80,4.40,5.30,3.2,0.53,35.3955417,-94.37613298
Stk_AR_Little Rock,2.00,1.80,2.20,3.2,-0.40,34.75003671,-92.4238407
Stk_AR_Little Rock,3.70,3.40,4.10,3.2,0.17,34.70000474,-92.34003425
Stk_AR_Fort Smith,3.10,2.70,3.50,3.2,-0.03,35.3549315,-94.4036605
Stk_AR_Springdale,3.60,3.20,3.90,3.2,0.13,36.18187315,-94.13294766
Stk_AR_Little Rock,5.50,5.10,6.10,3.2,0.77,34.7067108,-92.18285304
Stk_AR_Fort Smith,4.10,3.70,4.50,3.2,0.30,35.36407062,-94.41284581
Stk_AR_Jonesboro,1.00,1.00,1.00,3.2,-0.73,35.82409357,-90.55234965
Stk_AR_Fayetteville,1.50,1.40,1.60,3.2,-0.57,36.09254736,-94.17002203
Stk_AR_Fayetteville,1.50,1.30,1.60,3.2,-0.57,36.11865506,-94.16204508
Stk_AR_Little Rock,4.90,4.50,5.30,3.2,0.57,34.73087632,-92.22930827
Stk_AR_Fort Smith,4.30,3.80,4.70,3.2,0.37,35.38538415,-94.35798406
Stk_AR_Little Rock,2.40,2.20,2.60,3.2,-0.27,34.76160186,-92.39760562
Stk_AR_Springdale,3.50,3.20,3.80,3.2,0.10,36.19846496,-94.11641359
Stk_AR_Little Rock,2.30,2.10,2.60,3.2,-0.30,34.78332302,-92.36341269
Stk_AR_Jonesboro,3.00,2.80,3.20,3.2,-0.07,35.78858697,-90.65557803
Stk_AR_Little Rock,2.40,2.10,2.70,3.2,-0.27,34.79185353,-92.45909644
Stk_AR_Springdale,2.10,1.80,2.40,3.2,-0.37,36.22388525,-94.2145134
Stk_AR_Fort Smith,3.30,3.00,3.70,3.2,0.03,35.31504948,-94.41681626
Stk_AR_Little Rock,4.00,3.70,4.30,3.2,0.27,34.67511387,-92.32280956
Stk_AR_Jonesboro,2.00,1.90,2.10,3.2,-0.40,35.84396723,-90.68202822
Stk_AR_Springdale,4.20,3.80,4.60,3.2,0.33,36.18202135,-94.15055345
Stk_AR_Little Rock,4.30,4.00,4.60,3.2,0.37,34.65150249,-92.37382566
Stk_AR_Fayetteville,3.30,2.80,3.90,3.2,0.03,36.12056806,-94.13141082
Stk_AR_Little Rock,4.50,4.10,4.90,3.2,0.43,34.73403767,-92.36428053
Stk_AR_Fayetteville,2.90,2.60,3.20,3.2,-0.10,36.03422525,-94.16718726
Stk_AR_Fort Smith,4.40,4.10,4.70,3.2,0.40,35.41572835,-94.37306531
Stk_AR_Little Rock,2.70,2.30,3.20,3.2,-0.17,34.7611917,-92.43303626
Stk_AR_Jonesboro,3.40,3.10,3.70,3.2,0.07,35.86750287,-90.68267689
Stk_AR_Fort Smith,4.60,4.10,5.20,3.2,0.47,35.34457104,-94.41424779
Stk_AR_Little Rock,2.30,2.00,2.60,3.2,-0.30,34.75782251,-92.32737882
Stk_AR_Springdale,3.10,2.70,3.50,3.2,-0.03,36.19328129,-94.16756426
Stk_AR_Little Rock,3.40,3.00,3.70,3.2,0.07,34.63740056,-92.34532324
Stk_AR_Springdale,3.00,2.70,3.30,3.2,-0.07,36.21662328,-94.10625399
Stk_AR_Fort Smith,5.00,4.60,5.40,3.2,0.60,35.39428455,-94.39153325
Stk_AR_Jonesboro,2.40,2.10,2.70,3.2,-0.27,35.78287027,-90.71267368
Stk_AR_Little Rock,4.50,4.00,5.00,3.2,0.43,34.72477912,-92.32890527
Stk_AR_Little Rock,2.10,1.90,2.30,3.2,-0.37,34.68349734,-92.41614151
Stk_AR_Fayetteville,2.30,2.00,2.60,3.2,-0.30,36.06985569,-94.13864807
Stk_AR_Little Rock,2.40,2.10,2.70,3.2,-0.27,34.7396917,-92.40092583
Stk_AR_Springdale,3.20,2.90,3.50,3.2,0.00,36.15706002,-94.13248193
Stk_AR_Little Rock,2.00,1.70,2.20,3.2,-0.40,34.78676351,-92.48470884
Stk_AR_Jonesboro,1.00,1.00,1.00,3.2,-0.73,35.78560227,-90.78630079
Stk_AR_Springdale,1.90,1.70,2.10,3.2,-0.43,36.22833201,-94.12528143
Stk_AR_Little Rock,1.90,1.70,2.10,3.2,-0.43,34.75942816,-92.30562831
Stk_AR_Little Rock,4.20,3.80,4.60,3.2,0.33,34.66069735,-92.33167365
Stk_AR_Fort Smith,4.10,3.80,4.50,3.2,0.30,35.3334829,-94.41351372
Stk_AR_Jonesboro,5.00,4.50,5.50,3.2,0.60,35.83588776,-90.70575401
Stk_AR_Little Rock,3.10,2.80,3.50,3.2,-0.03,34.74777204,-92.35399153
Stk_AR_Fayetteville,1.60,1.50,1.80,3.2,-0.53,36.06639988,-94.23796005
Stk_AR_Little Rock,2.60,2.40,2.90,3.2,-0.20,34.77647719,-92.38798091
Stk_AR_Little Rock,3.30,3.00,3.60,3.2,0.03,34.70206672,-92.39018749
Stk_AR_Fayetteville,2.10,1.90,2.30,3.2,-0.37,36.0776719,-94.18773502
Stk_AR_Fort Smith,3.10,2.70,3.50,3.2,-0.03,35.29182587,-94.40377526
Stk_AR_Little Rock,4.90,4.50,5.30,3.2,0.57,34.73235209,-92.26285603
Stk_AR_Little Rock,7.00,6.20,7.80,3.2,1.27,34.71673107,-92.27444453
Stk_AR_Fort Smith,3.70,3.40,4.00,3.2,0.17,35.38021507,-94.38781082
Stk_AZ_Phoenix,3.40,3.00,3.80,3.2,0.07,33.46585451,-112.1086031
Stk_AZ_Gilbert,1.80,1.70,2.00,3.2,-0.47,33.3716989,-111.7983842
Stk_AZ_Gilbert,1.80,1.60,2.00,3.2,-0.47,33.3503537,-111.7214688
Stk_AZ_Chandler,4.60,4.00,5.30,3.2,0.47,33.21195065,-111.7808712
Stk_AZ_Chandler,1.60,1.40,1.80,3.2,-0.53,33.28367969,-111.8848561
Stk_AZ_Avondale,1.80,1.70,1.90,3.2,-0.47,33.44248885,-112.315118
Stk_AZ_Avondale,1.30,1.20,1.40,3.2,-0.63,33.49776277,-112.324917
Stk_AZ_Gilbert,1.90,1.80,2.10,3.2,-0.43,33.31514547,-111.7863207
Stk_AZ_Chandler,1.60,1.50,1.80,3.2,-0.53,33.28758763,-111.8128178
Stk_AZ_Gilbert,1.50,1.30,1.70,3.2,-0.57,33.26949089,-111.7085937
Stk_AZ_Avondale,2.00,1.90,2.20,3.2,-0.40,33.42549374,-112.2991395
Stk_AZ_Chandler,1.60,1.30,1.90,3.2,-0.53,33.32605141,-111.91465
Stk_AZ_Chandler,1.60,1.40,1.90,3.2,-0.53,33.24129988,-111.7887016
Stk_AZ_Chandler,2.30,2.10,2.40,3.2,-0.30,33.29884189,-111.8502223
Stk_AZ_Chandler,2.10,1.90,2.30,3.2,-0.37,33.35314877,-111.8854314
Stk_AZ_Chandler,1.40,1.30,1.60,3.2,-0.60,33.26943299,-111.7840637
Stk_AZ_Gilbert,1.70,1.50,1.90,3.2,-0.50,33.32830062,-111.7814918
Stk_AZ_Avondale,3.40,3.10,3.60,3.2,0.07,33.4462363,-112.3417663
Stk_AZ_Gilbert,2.40,2.20,2.70,3.2,-0.27,33.35728914,-111.7814095
Stk_AZ_Chandler,1.50,1.40,1.60,3.2,-0.57,33.34632306,-111.8363542
Stk_AZ_Gilbert,1.40,1.20,1.60,3.2,-0.60,33.28597856,-111.7134944
Stk_AZ_Chandler,1.00,1.00,1.00,3.2,-0.73,33.23820134,-111.7685445
Stk_AZ_Gilbert,1.60,1.40,1.80,3.2,-0.53,33.38243002,-111.7235695
Stk_AZ_Avondale,1.90,1.80,2.10,3.2,-0.43,33.48595367,-112.3281549
Stk_AZ_Gilbert,2.30,2.10,2.60,3.2,-0.30,33.37170486,-111.7474869
Stk_AZ_Chandler,2.00,1.80,2.20,3.2,-0.40,33.31357143,-111.8155298
Stk_AZ_Gilbert,1.70,1.50,2.00,3.2,-0.50,33.3139338,-111.7646448
Stk_AZ_Avondale,1.70,1.60,1.80,3.2,-0.50,33.46578621,-112.3168073
Stk_AZ_Chandler,3.10,2.90,3.40,3.2,-0.03,33.3134599,-111.8284703
Stk_AZ_Chandler,1.80,1.50,2.00,3.2,-0.47,33.2980704,-111.9194466
Stk_AZ_Chandler,1.70,1.50,1.90,3.2,-0.50,33.31318856,-111.8853927
Stk_AZ_Chandler,2.30,2.00,2.60,3.2,-0.30,33.29857168,-111.7993142
Stk_AZ_Avondale,2.10,1.90,2.30,3.2,-0.37,33.4721044,-112.3314157
Stk_AZ_Gilbert,1.90,1.70,2.10,3.2,-0.43,33.3431492,-111.7642371
Stk_AZ_Gilbert,1.90,1.70,2.20,3.2,-0.43,33.37217154,-111.6965582
Stk_AZ_Chandler,1.90,1.70,2.10,3.2,-0.43,33.31528903,-111.958804
Stk_AZ_Chandler,1.50,1.40,1.80,3.2,-0.57,33.22623008,-111.7741196
Stk_AZ_Avondale,2.10,2.00,2.30,3.2,-0.37,33.44972765,-112.3234232
Stk_AZ_Chandler,2.40,2.10,2.70,3.2,-0.27,33.29872405,-111.8676098
Stk_AZ_Chandler,1.00,1.00,1.00,3.2,-0.73,33.20798747,-111.8489549
Stk_AZ_Gilbert,1.10,1.00,1.20,3.2,-0.70,33.32820506,-111.7035678
Stk_AZ_Gilbert,2.00,1.80,2.20,3.2,-0.40,33.36536128,-111.8260825
Stk_AZ_Avondale,2.60,2.30,2.90,3.2,-0.20,33.4823932,-112.3032097
Stk_AZ_Gilbert,1.00,1.00,1.00,3.2,-0.73,33.38186843,-111.7168152
Stk_AZ_Gilbert,1.50,1.30,1.60,3.2,-0.57,33.27302399,-111.6936389
Stk_AZ_Chandler,2.90,2.50,3.40,3.2,-0.10,33.34220681,-111.8841971
Stk_AZ_Gilbert,2.40,2.10,2.60,3.2,-0.27,33.34270644,-111.7983277
Stk_AZ_Chandler,1.50,1.30,1.70,3.2,-0.57,33.26888629,-111.8759379
